Date,Close,High,Low,Open,Volume
1999-01-22,0.0376117117702961,0.04477532045364915,0.0355814720258135,0.04011879051115999,2714688000
1999-01-25,0.04155205562710762,0.04202889452409068,0.037611703930043774,0.0405965399745699,510480000
1999-01-26,0.03832787275314331,0.042865189292153286,0.037730903626219066,0.042028885256321334,343200000
1999-01-27,0.038208674639463425,0.03940260989257399,0.03629764650705866,0.03844709411832439,244368000
1999-01-28,0.038088541477918625,0.038447087859194894,0.03785012203787199,0.03820866841914826,227520000
1999-01-29,0.03629765287041664,0.03820868133784467,0.03629765287041664,0.038088554355999026,244032000
1999-02-01,0.037014737725257874,0.037253157193419394,0.03629764487814436,0.03629764487814436,154704000
1999-02-02,0.03414911776781082,0.03725316625582631,0.0330743937489647,0.03629765370810812,264096000
1999-02-03,0.03486527502536774,0.035343032729782314,0.03343200532821713,0.033671343644950134,75120000
1999-02-04,0.03677539899945259,0.03773091121743983,0.03486528324446436,0.03534304106150495,181920000
1999-02-05,0.03785012289881706,0.038208669288248884,0.036417768367450164,0.03737236507860337,136848000
1999-02-08,0.03653698042035103,0.03820867351122404,0.03653698042035103,0.03808854655398507,154080000
1999-02-09,0.03510371968150139,0.037491590760992566,0.034625961679678456,0.03725316780879758,86976000
1999-02-10,0.03474607318639755,0.036059216201006716,0.03414910397448758,0.035103704039233886,148224000
1999-02-11,0.037730902433395386,0.03916325662178601,0.03486527512756001,0.03486527512756001,132240000
1999-02-12,0.039880357682704926,0.04011877710120236,0.03820866496571228,0.03820866496571228,109728000
1999-02-16,0.04011879116296768,0.04226824239951497,0.036059227121429636,0.04059654909658844,211008000
1999-02-17,0.037969332188367844,0.03964102515060763,0.03725315489863794,0.03916326731435269,67728000
1999-02-18,0.03856630623340607,0.039641030057642995,0.037491582409169145,0.03916327216224794,70704000
1999-02-19,0.039880357682704926,0.040596534867367425,0.037730907199547206,0.03820866496571228,75360000
1999-02-22,0.04011879116296768,0.04107430703020921,0.037969339926420397,0.04059654909658844,205248000
1999-02-23,0.04202890768647194,0.04286521216862612,0.03868643971438586,0.0410743106642646,138096000
1999-02-24,0.045372288674116135,0.05014894546474254,0.044297564808887566,0.04823791722636723,612768000
1999-02-25,0.04393992945551872,0.048715670253776544,0.043222833192290734,0.047283312169949576,149136000
1999-02-26,0.04190969094634056,0.04585004306070766,0.041552060027681345,0.044417688359493265,172608000
