Date,Close,High,Low,Open,Volume
1986-03-13,0.059707000851631165,0.06237294086298487,0.05437634709754471,0.05437634709754471,1031788800
1986-03-14,0.0618392750620842,0.06290601916644249,0.05970701312224057,0.05970701312224057,308160000
1986-03-17,0.06290606409311295,0.06343912995878237,0.06183931922689971,0.06183931922689971,133171200
1986-03-18,0.06130623817443848,0.06343911424363413,0.060773172440820186,0.06290604851001584,67766400
1986-03-19,0.06024007871747017,0.06183927517528019,0.05970701323153348,0.06130620968934352,47894400
1986-03-20,0.05864088982343674,0.06024008648751864,0.058107824268742767,0.06024008648751864,58435200
1986-03-21,0.05704166740179062,0.05970699397171359,0.05597553677382143,0.0586408633437444,59990400
1986-03-24,0.05544250085949898,0.057041697649463666,0.05490943526284408,0.057041697649463666,65289600
1986-03-25,0.05650864169001579,0.0565086416900158,0.05490944462731772,0.055442510314883744,32083200
1986-03-26,0.058107808232307434,0.05864087363988746,0.055975546601987336,0.05650861200956736,22752000
1986-03-27,0.059173956513404846,0.05917395651340484,0.05810782538356279,0.05810782538356279,16848000
1986-03-31,0.05864088982343674,0.05917395537813071,0.057574758714048796,0.05917395537813071,12873600
1986-04-01,0.058107808232307434,0.05864087363988746,0.058107808232307434,0.05864087363988746,11088000
1986-04-02,0.05864088982343674,0.05970702093282468,0.058107824268742767,0.058107824268742767,27014400
1986-04-03,0.059173956513404846,0.060773153208167924,0.05917395651340484,0.05917395651340484,23040000
1986-04-04,0.059173956513404846,0.05970702207832587,0.05917395651340484,0.05917395651340484,26582400
1986-04-07,0.058107808232307434,0.0597070044550475,0.057041677417147385,0.05917393904746748,16560000
1986-04-08,0.05864088982343674,0.05970702093282468,0.058107824268742767,0.058107824268742767,10252800
1986-04-09,0.059707000851631165,0.06024006622703981,0.058640870100813876,0.058640870100813876,12153600
1986-04-10,0.06024007871747017,0.06077314420340684,0.05864088225966013,0.05970701323153348,13881600
1986-04-11,0.06130623817443848,0.06237298277639755,0.060773172440820186,0.060773172440820186,17222400
1986-04-14,0.0618392750620842,0.06237295368148159,0.06130620957712329,0.06130620957712329,12153600
1986-04-15,0.0618392750620842,0.0618392750620842,0.05970701312224057,0.0618392750620842,9302400
1986-04-16,0.06397218257188797,0.06450524832712677,0.061306240660946594,0.061839306416185395,31910400
1986-04-17,0.06450521945953369,0.06450521945953369,0.06397215394285416,0.06397215394285416,22003200
1986-04-18,0.06237294524908066,0.06450520690065692,0.061839266701833005,0.06450520690065692,21628800
1986-04-21,0.06237294524908066,0.06290601066197472,0.06077313587604488,0.062372945249080665,22924800
1986-04-22,0.06130623817443848,0.06237298277639755,0.06130623817443848,0.06237298277639755,15552000
1986-04-23,0.06157275289297104,0.06183928797893982,0.060773156786326846,0.06130622238263333,15609600
1986-04-24,0.06770358234643936,0.0687697129040306,0.06130618586669255,0.06157271621827618,62352000
1986-04-25,0.07196871936321259,0.07490058075171036,0.06823664919176556,0.06823664919176556,85795200
1986-04-28,0.07250180095434189,0.0730348663652208,0.0714350569982328,0.07196873554346299,28886400
