date,calendarYear,period,revenue,grossProfit,netIncome,operatingIncome,eps,epsdiluted,researchAndDevelopmentExpenses,operatingExpenses,grossProfitRatio,operatingIncomeRatio,netIncomeRatio,weightedAverageShsOutDil,Close,High,Low,Open,Volume,days_since_financial_update,price_change_pct,price_change,MA_5,MA_10,MA_20,MA_50,MA_200,RSI,returns,volatility_5d,volatility_10d,volatility_20d,PE_ratio,volume_change,volume_ma_5,momentum_5d,momentum_10d,momentum_20d,market_cap,price_to_sales
2020-12-31,2020.0,FY,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,161.14295959472656,161.42928618022918,158.70920546271688,159.45366041029374,1643600.0,0,-1.9782182277347071,-3.1877593994140625,158.58704528808593,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,-0.01978218227734707,0.027772024065902626,0.13384961114335453,0.14659921831137496,24.906176135197306,0.9255293258700414,2755240.0,-0.01439227548643951,0.12988642287204444,0.20315093793809358,147043756344.98596,5.992051946021808
2021-01-04,2021.0,,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,157.9552001953125,161.75375621899784,155.6646170147281,161.3147348149193,3164800.0,4,-1.9782182277347071,-3.1877593994140625,158.58704528808593,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,-0.01978218227734707,0.027772024065902626,0.13384961114335453,0.14659921831137496,24.41347761905912,0.9255293258700414,2755240.0,-0.01439227548643951,0.12988642287204444,0.20315093793809358,144134909954.22363,5.873516082210272
2021-01-05,2021.0,,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,158.73785400390625,159.06235067700186,155.76007785105298,157.65936349036312,2322600.0,5,0.49549100480767994,0.78265380859375,158.58704528808593,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,0.004954910048076799,0.027772024065902626,0.13384961114335453,0.14659921831137496,24.534444204622297,-0.26611476238624876,2755240.0,-0.01439227548643951,0.12988642287204444,0.20315093793809358,144849085467.83447,5.902618826063557
2021-01-06,2021.0,,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,156.82904052734375,159.65409285924332,155.54057806091583,155.5501169414402,3619700.0,6,-1.2024941930458,-1.9088134765625,158.58704528808593,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,-0.012024941930458,0.027772024065902626,0.13384961114335453,0.14659921831137496,24.23941893776565,0.5584689572031345,2755240.0,-0.01439227548643951,0.12988642287204444,0.20315093793809358,143107283626.4038,5.831640177442514
2021-01-07,2021.0,,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,158.27017211914062,159.50135741235903,154.40479991262163,156.69538329854265,3025500.0,7,0.9189188347713095,1.441131591796875,158.58704528808593,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,0.009189188347713095,0.027772024065902626,0.13384961114335453,0.14659921831137496,24.4621595238239,-0.1641572506008785,2755240.0,-0.01439227548643951,0.12988642287204444,0.20315093793809358,144422323409.57642,5.885228217409124
2021-01-08,2021.0,,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,158.82374572753906,159.25322832661948,157.13443197043586,158.64240507026227,3438100.0,8,0.34976496264989,0.5535736083984375,158.12320251464843,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,0.0034976496264989,0.027772024065902626,0.13384961114335453,0.14659921831137496,24.54771958694576,0.13637415303255662,3114140.0,-0.01439227548643951,0.12988642287204444,0.20315093793809358,144927462095.10803,5.905812683685606
2021-01-11,2021.0,,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,177.46340942382812,180.6702350458028,173.72211529205347,176.56625961244615,11396500.0,11,11.73606856512832,18.639663696289062,162.02484436035155,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,0.11736068565128321,0.11733852169507619,0.13384961114335453,0.14659921831137496,27.428656788845153,2.3147668770541867,4760480.0,0.12350469756230642,0.12988642287204444,0.20315093793809358,161936248416.29028,6.5989229095709945
2021-01-12,2021.0,,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,170.64889526367188,175.84089968768146,169.35089415766947,174.45699042020178,7179300.0,12,-3.839954491058739,-6.81451416015625,164.40705261230468,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,-0.03839954491058739,0.1333293101326296,0.13384961114335453,0.14659921831137496,26.375408850644803,-0.37004343438775067,5731820.0,0.07503592217816246,0.12988642287204444,0.20315093793809358,155717970172.5769,6.345527272943419
2021-01-13,2021.0,,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,177.04348754882812,179.06683703202685,171.16430408978016,171.63197137510548,7303900.0,13,3.747221612701268,6.39459228515625,168.44994201660157,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,0.03747221612701268,0.1294917582297493,0.13384961114335453,0.14659921831137496,27.363753871534488,0.01735545248143966,6468660.0,0.12889479495323375,0.12988642287204444,0.20315093793809358,161553067605.7434,6.583308242355007
2021-01-14,2021.0,,24539800000.0,19056500000.0,6193700000.0,6441000000.0,6.47,6.79,6085700000.0,12206900000.0,0.7765548211,0.2624715768,0.25239407,912505000.0,178.1792449951172,180.3457651199949,176.1654343422962,176.82398119776127,4413200.0,14,0.6415132586991223,1.1357574462890625,172.43175659179687,165.5094009399414,180.56907653808594,188.9191455078125,207.190185546875,78.65569471768741,0.0064151325869912235,0.1299660565023729,0.13384961114335453,0.14659921831137496,27.539295980698174,-0.395774860006298,6746200.0,0.12579169283388203,0.12988642287204444,0.20315093793809358,162589451954.2694,6.625541037590747
