Date,Close,High,Low,Open,Volume
2016-10-05,11.411550521850586,12.14777958777643,11.411550521850586,11.779665054813508,569700
2016-10-06,11.595608711242676,11.706042799072055,11.41155143011184,11.41155143011184,264900
2016-10-07,11.706042289733887,11.706042289733887,11.558796611660542,11.706042289733887,110900
2016-10-10,11.779664039611816,18.582419853978195,11.706040858515166,11.742852449063491,6300
2016-10-11,12.03734302520752,12.147777081462682,11.779662624448662,11.853285796700508,158400
2016-10-12,12.03734302520752,12.515891538476703,11.779662624448662,12.03734302520752,160500
2016-10-13,11.853287696838379,12.147779028808902,11.77966451278439,12.147779028808902,265800
2016-10-14,11.853287696838379,11.853287696838379,11.816475402688665,11.816475402688665,45500
2016-10-17,11.853287696838379,11.890098586742656,11.853287696838379,11.890098586742656,20600
2016-10-18,11.779664039611816,11.882735650599898,11.750214907597694,11.882735650599898,464300
2016-10-19,11.77230167388916,11.779664132481408,11.595606880411385,11.595606880411385,140400
2016-10-20,11.706042289733887,11.779665479831946,11.595608206709572,11.706042289733887,653900
2016-10-21,11.558794021606445,11.632417195207283,11.41154837652739,11.521982434806027,27500
2016-10-24,11.544072151184082,11.59560796189098,11.411550692654615,11.59560796189098,130300
2016-10-25,11.470447540283203,11.470447540283203,11.227492031187966,11.418911735966843,6200
2016-10-26,11.374737739562988,11.411549329437321,11.301115261937,11.411549329437321,52300
2016-10-27,11.190681457519531,11.301116236667623,11.161232323504588,11.301116236667623,271100
2016-10-28,11.190681457519531,11.374738720643611,11.043435787444814,11.190681457519531,2185200
2016-10-31,11.190681457519531,11.227493050568896,11.043435787444814,11.227493050568896,25900
2016-11-01,11.043435096740723,11.043435096740723,10.969811915246707,11.043435096740723,11800
2016-11-02,10.012716293334961,10.896191095188563,9.939093100629327,10.896191095188563,9900
2016-11-03,10.012716293334961,10.159961976623427,10.012716293334961,10.12315038027061,122300
2016-11-04,10.307206153869629,10.307206153869629,10.012714830322434,10.012714830322434,603600
2016-11-07,10.380830764770508,10.491264850771618,10.380830764770508,10.380830764770508,2300
2016-11-08,10.454453468322754,10.491265065116144,10.23358458968522,10.307207783272002,335100
2016-11-09,10.344019889831543,10.417642384923722,10.233585094009008,10.233585094009008,106300
2016-11-10,10.476540565490723,10.476540565490723,10.38083139296344,10.38083139296344,2629000
2016-11-11,10.829930305480957,10.969813528341982,10.601698970986575,10.601698970986575,13400
2016-11-14,10.60169792175293,11.006624035193525,10.60169792175293,10.822566774731685,121500
2016-11-15,10.542799949645996,10.6385098120196,10.542799949645996,10.601698218472407,798600
2016-11-16,10.380830764770508,10.56488804285422,10.380830764770508,10.56488804285422,65600
2016-11-17,10.344019889831543,10.380831488439055,10.30720829122403,10.380831488439055,60400
2016-11-18,10.380830764770508,10.417641658689014,10.2335843806053,10.380830764770508,728700
2016-11-21,10.307206153869629,10.33665528622435,10.307206153869629,10.307206153869629,28000
