Date,Close,High,Low,Open,Volume
1972-06-01,0.21892447769641876,0.22098591094546008,0.21851219104661052,0.0,1091238
1972-06-02,0.2185124307870865,0.22098615339997588,0.2176878808235651,0.21892471788923473,1174468
1972-06-05,0.2185124307870865,0.22057386629782763,0.2176878808235651,0.21851243078708651,5209582
1972-06-06,0.21603859961032867,0.21933687015920525,0.21521402591291947,0.21851229646179607,1424158
1972-06-07,0.21480169892311096,0.21727541955306157,0.21480169892311096,0.21603855923808626,675088
1972-06-08,0.21315263211727142,0.21645102599629046,0.21315263211727142,0.21480187753833252,1038834
1972-06-09,0.2119157612323761,0.2135648851866659,0.20779291498549377,0.21315259813790047,6590583
1972-06-12,0.2119157612323761,0.2143895562472844,0.2102666130373144,0.2119157612323761,1430323
1972-06-13,0.2135646939277649,0.21397707757030582,0.21191557145035478,0.21191557145035478,934026
1972-06-14,0.21686312556266785,0.2189245351115861,0.21438940501506012,0.21438940501506012,2940794
1972-06-15,0.21603859961032867,0.21892458331050066,0.21562631276162406,0.21686317330773786,1464232
1972-06-16,0.21686312556266785,0.21686312556266785,0.2135647345361716,0.2160385520467986,752153
1972-06-19,0.21562634408473969,0.2181000412955505,0.2148017702675482,0.21686320481052693,530206
1972-06-20,0.2164507955312729,0.21768765555780017,0.2156262221802547,0.2156262221802547,897034
1972-06-21,0.21438947319984436,0.2168631945341985,0.21438947319984433,0.21645090764513947,1612196
1972-06-22,0.21315263211727142,0.21397730330935352,0.21109122078559978,0.21397730330935352,1282359
1972-06-23,0.21274039149284363,0.21274039149284363,0.21067895570480258,0.21274039149284363,1276193
1972-06-26,0.2119157612323761,0.21274033532990697,0.21109118713484526,0.21274033532990697,622684
1972-06-27,0.2135646939277649,0.2135646939277649,0.21191557145035478,0.21191557145035478,878539
1972-06-28,0.21315263211727142,0.21480187753833252,0.21274036924355771,0.2135649192317609,906282
1972-06-29,0.21232803165912628,0.21397725244739516,0.21232803165912628,0.21315258145133567,450059
1972-06-30,0.21067887544631958,0.21109116244686635,0.20861744044358574,0.21109116244686635,826135
1972-07-03,0.20985423028469086,0.21067880400617553,0.2086173697024639,0.21067880400617553,440811
1972-07-05,0.20861755311489105,0.21026670200775946,0.20655614123958774,0.20985441478454236,1396415
1972-07-06,0.21109099686145782,0.21315240600639826,0.20944185015290542,0.20944185015290542,1174468
1972-07-07,0.21026645600795746,0.2123278897122827,0.2086173090444973,0.21109102948968755,1353258
1972-07-10,0.2077927589416504,0.2106787418749816,0.2077927589416504,0.21026645513582662,527123
1972-07-11,0.20655596256256104,0.20944194638783703,0.20655596256256104,0.20779282316229125,548702
1972-07-12,0.20490683615207672,0.20944196790968092,0.20490683615207672,0.20655598378784687,1803317
1972-07-13,0.20490683615207672,0.20531912306101927,0.20243313893918521,0.20490683615207672,681253
1972-07-14,0.20449458062648773,0.20614372851534912,0.2040823178950398,0.20490686759870308,943273
1972-07-17,0.20449458062648773,0.20614372851534912,0.20367003092282446,0.20449458062648773,585693
1972-07-18,0.20655596256256104,0.20696824942913777,0.20119625753782455,0.2044945282296773,1340928
1972-07-19,0.2077927589416504,0.2110910286141366,0.20614361198503045,0.20655589872418545,1710839
1972-07-20,0.20490683615207672,0.20861739409179586,0.20490683615207672,0.20779284451467447,493215
1972-07-21,0.2077927589416504,0.20861730817920665,0.20490675176756548,0.20490675176756548,604188
1972-07-24,0.2135646939277649,0.214801650929386,0.20944185137311427,0.20944185137311427,1458066
1972-07-25,0.21498149633407593,0.21623146096127338,0.2141482355748945,0.21581473259711553,1553627
1972-07-26,0.21414817869663239,0.2149814392344978,0.21373154842769965,0.2149814392344978,431563
1972-07-27,0.2133147120475769,0.21456460164669353,0.2133147120475769,0.21414797178032133,1109733
1972-07-28,0.21539805829524994,0.21706467745833605,0.21414819190748255,0.21414819190748255,1815647
1972-07-31,0.21539805829524994,0.21706467745833605,0.21456482220211728,0.21539805829524994,1260780
1972-08-01,0.21539805829524994,0.21581468858988467,0.21331493131821308,0.21539805829524994,1427240
1972-08-02,0.21831443905830383,0.21831443905830383,0.2153979307384447,0.2153979307384447,2142402
1972-08-03,0.22206410765647888,0.2241472581086281,0.21956435161002463,0.21956435161002463,4334125
1972-08-04,0.22289741039276123,0.22289741039276123,0.22206415005281605,0.22206415005281605,1189881
1972-08-07,0.22331401705741882,0.22414727730965772,0.22289738693129937,0.22289738693129937,1932786
