Date,Close,High,Low,Open,Volume
1977-01-03,0.31777241826057434,0.31777241826057434,0.3135355066915623,0.3135355066915623,165282
1977-01-04,0.31777241826057434,0.3220093100706367,0.30082447560028186,0.31777241826057434,179952
1977-01-05,0.3262462615966797,0.3262462615966797,0.3177724571797756,0.3177724571797756,189732
1977-01-06,0.3431943356990814,0.3431943356990814,0.32624636579139005,0.32624636579139005,384354
1977-01-07,0.3474312126636505,0.3474312126636505,0.3389574252252093,0.34319433870338845,345234
1977-01-10,0.3474312126636505,0.3516681261418297,0.34319433870338845,0.3474312126636505,311004
1977-01-11,0.3389572501182556,0.34743103317909957,0.3389572501182556,0.34743103317909957,155502
1977-01-12,0.3304835557937622,0.3347204687273961,0.3262463267168324,0.3347204687273961,198534
1977-01-13,0.3262462615966797,0.33048348982784054,0.3220093495087516,0.33048348982784054,155502
1977-01-14,0.3262462615966797,0.33048348982784054,0.3262462615966797,0.3262462615966797,116382
1977-01-17,0.3347203731536865,0.34319419660139816,0.3304834614298307,0.3304834614298307,222006
1977-01-18,0.3431943356990814,0.3431943356990814,0.338957422257992,0.338957422257992,112470
1977-01-19,0.3389572501182556,0.34743103317909957,0.3389572501182556,0.3431941614076259,149634
1977-01-20,0.3347203731536865,0.34319419660139816,0.3347203731536865,0.33895728487754234,179952
1977-01-21,0.3304835557937622,0.33895738166103,0.3304835557937622,0.3347204687273961,185820
1977-01-24,0.360142320394516,0.360142320394516,0.3431943874491719,0.3431943874491719,850860
1977-01-25,0.360142320394516,0.37285306263442997,0.35590540631454465,0.360142320394516,502692
1977-01-26,0.35590502619743347,0.3601419357522599,0.35166780049956325,0.3601419357522599,263082
1977-01-27,0.35590502619743347,0.3601419357522599,0.3474308909447369,0.35590502619743347,258192
1977-01-28,0.35590502619743347,0.3601419357522599,0.3474308909447369,0.35590502619743347,122250
1977-01-31,0.3474312126636505,0.3516681261418297,0.34319433870338845,0.3516681261418297,114426
1977-02-01,0.3474312126636505,0.3474312126636505,0.34319433870338845,0.3474312126636505,81174
1977-02-02,0.3347203731536865,0.34319419660139816,0.3347203731536865,0.34319419660139816,112470
1977-02-03,0.3389572501182556,0.3389572501182556,0.3262462001069715,0.3347203388288853,153546
1977-02-04,0.3389572501182556,0.3431941614076259,0.3389572501182556,0.3389572501182556,121272
1977-02-07,0.3431943356990814,0.35166812306334355,0.3431943356990814,0.3431943356990814,82152
1977-02-08,0.3389572501182556,0.3431941614076259,0.3389572501182556,0.3431941614076259,115404
