Date,Close,High,Low,Open,Volume
1972-06-01,0.9004563093185425,0.9056714133483633,0.8952414174875307,0.0,456000
1972-06-02,0.9108865857124329,0.9108865857124329,0.9021950259176674,0.9021950259176674,640000
1972-06-05,0.8987178802490234,0.9091478737594642,0.8952412157455432,0.9091478737594642,464000
1972-06-06,0.8900259733200073,0.8987177393150745,0.8900259733200073,0.8987177393150745,796800
1972-06-07,0.9004563093185425,0.9021947480614191,0.8882880869136424,0.89002631345771,584000
1972-06-08,0.8900259733200073,0.9039326291531324,0.8882877474402306,0.9004559651948512,726400
1972-06-09,0.9004563093185425,0.9021947480614191,0.8917647522005866,0.8917647522005866,296000
1972-06-12,0.8987178802490234,0.9074094354083435,0.8935027773944225,0.900456106401383,473600
1972-06-13,0.9074099063873291,0.9108865726953265,0.9004565737713343,0.9004565737713343,478400
1972-06-14,0.9265319108963013,0.93000857808128,0.9108868024644344,0.9108868024644344,795200
1972-06-15,0.9317464828491211,0.9421764807914621,0.9317464828491211,0.9317464828491211,836800
1972-06-16,0.9213165640830994,0.9334850021609902,0.9178398978035405,0.9317465629217759,267200
1972-06-19,0.9143631458282471,0.9265315827656905,0.9039331479670883,0.9213164777356863,1001600
1972-06-20,0.9265319108963013,0.9265319108963013,0.9178401368343919,0.9178401368343919,345600
1972-06-21,0.9178401827812195,0.9300086246372564,0.9161019552011773,0.9265319572782367,556800
1972-06-22,0.9247934818267822,0.9265319215387022,0.9143634801520442,0.9178401473769568,321600
1972-06-23,0.9282699823379517,0.9300084217376546,0.9247933157374351,0.9247933157374351,212800
1972-06-26,0.9386997222900391,0.9386997222900391,0.9195781673798424,0.9282697253757054,278400
1972-06-27,0.9334844946861267,0.9439144878546938,0.928269392002466,0.9386993851710331,268800
1972-06-28,0.9178401827812195,0.9300086246372564,0.9143635154221996,0.9300086246372564,433600
1972-06-29,0.9126249551773071,0.9230549534524828,0.9126249551773071,0.9178398482154659,313600
1972-06-30,0.9247934818267822,0.928270149051695,0.9143634801520442,0.9143634801520442,404800
