,Actual_Close,Predicted_Close
2020-12-31,161.14295959472656,
2021-01-04,157.9552001953125,
2021-01-05,158.73785400390625,
2021-01-06,156.82904052734375,
2021-01-07,158.27017211914062,
2021-01-08,158.82374572753906,
2021-01-11,177.46340942382812,
2021-01-12,170.64889526367188,
2021-01-13,177.04348754882812,
2021-01-14,178.1792449951172,
2021-01-15,182.0732421875,
2021-01-19,189.4317321777344,
2021-01-20,192.0850067138672,
2021-01-21,193.12530517578125,
2021-01-22,196.74256896972656,
2021-01-25,202.66946411132807,
2021-01-26,203.0225830078125,
2021-01-27,198.1073760986328,
2021-01-28,200.54112243652344,
2021-01-29,198.48912048339844,
2021-02-01,193.8793029785156,
2021-02-02,188.5536499023437,
2021-02-03,187.9810485839844,
2021-02-04,192.42857360839844,
2021-02-05,192.57180786132807,
2021-02-08,196.389389038086,
2021-02-09,192.5145263671875,
2021-02-10,195.0723114013672,
2021-02-11,194.1522827148437,
2021-02-12,198.6663055419922,
2021-02-16,197.199935913086,
2021-02-17,197.8708648681641,
2021-02-18,192.75299072265625,
2021-02-19,192.56130981445312,
2021-02-22,192.33132934570312,
2021-02-23,194.0564117431641,
2021-02-24,196.01156616210932,
2021-02-25,195.3406524658203,
2021-02-26,196.3661651611328,
2021-03-01,197.8804473876953,
2021-03-02,195.6473388671875,
2021-03-03,193.596420288086,
2021-03-04,192.19711303710932,
2021-03-05,198.31170654296875,
2021-03-08,198.41714477539065,
2021-03-09,197.535400390625,
2021-03-10,196.9028778076172,
2021-03-11,196.6728363037109,
2021-03-12,199.4234619140625,
2021-03-15,181.2905731201172,
2021-03-16,182.95816040039065,
2021-03-17,178.9616241455078,
2021-03-18,176.2781219482422,
2021-03-19,176.62315368652344,
2021-03-22,178.10867309570312,
2021-03-23,176.0385284423828,
2021-03-24,172.67457580566406,
2021-03-25,175.47308349609375,
2021-03-26,177.60073852539062,
2021-03-29,178.58787536621094,
2021-03-30,177.7828369140625,
2021-03-31,179.04791259765625,
2021-04-01,177.5336456298828,
2021-04-05,177.19818115234375,
2021-04-06,175.19515991210938,
2021-04-07,174.7351531982422,
2021-04-08,175.0130615234375,
2021-04-09,176.81483459472656,
2021-04-12,174.2559356689453,
2021-04-13,174.9363555908203,
2021-04-14,175.38681030273438,
2021-04-15,178.18536376953125,
2021-04-16,181.37680053710932,
2021-04-19,181.7505798339844,
