date,calendarYear,period,revenue,grossProfit,netIncome,operatingIncome,eps,epsdiluted,researchAndDevelopmentExpenses,operatingExpenses,grossProfitRatio,operatingIncomeRatio,netIncomeRatio,weightedAverageShsOutDil,Close,High,Low,Open,Volume,days_since_financial_update,price_change_pct,price_change,MA_5,MA_10,MA_20,MA_50,MA_200,RSI,returns,volatility_5d,volatility_10d,volatility_20d,PE_ratio,volume_change,volume_ma_5,momentum_5d,momentum_10d,momentum_20d,market_cap,price_to_sales
2021-02-01,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,484.0400085449219,488.8900146484375,471.7000122070313,478.3599853515625,321100.0,-361,-0.7974580202046111,-3.860015869140568,482.70599975585935,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,-0.007974580202046111,0.042821484730480086,0.05604106242142661,0.11813010010272909,35.02460264435035,0.20928059794456555,283280.0,0.03299314300218836,0.00675561721334117,0.0068175930392384565,13215390036.015747,4.63921555023922
2021-02-02,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,480.1799926757813,498.8599853515625,480.0899963378906,493.7099914550781,388300.0,-360,-0.7974580202046111,-3.860015869140568,482.70599975585935,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,-0.007974580202046111,0.042821484730480086,0.05604106242142661,0.11813010010272909,34.74529614151818,0.20928059794456555,283280.0,0.03299314300218836,0.00675561721334117,0.0068175930392384565,13110002848.272219,4.6022197537592575
2021-02-03,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,474.6199951171875,486.8599853515625,472.8699951171875,483.2000122070313,293500.0,-359,-1.1578986303887762,-5.559997558593807,482.70599975585935,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,-0.011578986303887762,0.042821484730480086,0.05604106242142661,0.11813010010272909,34.34298083337102,-0.24414112799381926,283280.0,0.03299314300218836,0.00675561721334117,0.0068175930392384565,12958202304.848145,4.5489307142629976
2021-02-04,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,487.760009765625,488.989990234375,473.05999755859375,476.9100036621094,234300.0,-358,2.7685337287977285,13.1400146484375,482.70599975585935,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,0.027685337287977285,0.042821484730480086,0.05604106242142661,0.11813010010272909,35.29377784121744,-0.2017035775127768,283280.0,0.03299314300218836,0.00675561721334117,0.0068175930392384565,13316954506.30371,4.674869395387008
2021-02-05,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,486.9299926757813,492.6400146484375,481.8900146484375,492.0,179200.0,-357,-0.17016915557356294,-0.8300170898436932,482.70599975585935,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,-0.0017016915557356294,0.042821484730480086,0.05604106242142661,0.11813010010272909,35.23371871749503,-0.23516858728126333,283280.0,0.03299314300218836,0.00675561721334117,0.0068175930392384565,13294293157.272219,4.666914209612711
2021-02-08,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,500.010009765625,509.2900085449219,490.6900024414063,490.6900024414063,226900.0,-354,2.6862212816192166,13.080017089843693,485.9,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,0.026862212816192166,0.042821484730480086,0.05604106242142661,0.11813010010272909,36.18017436799023,0.2661830357142858,264440.0,0.03299314300218836,0.00675561721334117,0.0068175930392384565,13651407289.30371,4.792277852306238
2021-02-09,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,498.4500122070313,506.7099914550781,496.3200073242188,499.3500061035156,210700.0,-353,-0.31199326575980235,-1.5599975585936932,489.55400390625,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,-0.0031199326575980235,0.040983552126521446,0.05604106242142661,0.11813010010272909,36.06729466042194,-0.07139709122961657,228920.0,0.03804827316823656,0.00675561721334117,0.0068175930392384565,13608815817.87964,4.777326268130545
2021-02-10,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,498.0199890136719,505.4599914550781,489.5400085449219,503.7099914550781,325100.0,-352,-0.08627208001367181,-0.43002319335943184,494.2340026855469,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,-0.0008627208001367181,0.03577547758070669,0.05604106242142661,0.11813010010272909,36.03617865511374,0.5429520645467489,235240.0,0.04930258762213913,0.00675561721334117,0.0068175930392384565,13597075209.408325,4.773204769389989
2021-02-11,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,506.0799865722656,524.219970703125,500.0,502.1300048828125,556000.0,-351,1.6184084447205649,8.05999755859375,497.897998046875,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,0.01618408444720565,0.02995191965278077,0.05604106242142661,0.11813010010272909,36.61939121362269,0.7102430021531836,299580.0,0.037559407167151004,0.00675561721334117,0.0068175930392384565,13817131422.832397,4.850454718461601
2021-02-12,,,2848626000.0,1325531000.0,271815000.0,466858000.0,13.82,9.96,0.0,858673000.0,0.4653229311,0.1638888362,0.0954196865,27302268.0,491.8999938964844,506.9100036621094,483.0199890136719,500.8299865722656,455500.0,-350,-2.8019271759438413,-14.17999267578125,498.8919982910156,490.7989990234375,492.6939987182617,512.2041967773438,630.4289996337891,61.70094350607606,-0.028019271759438413,0.04683301843910174,0.05604106242142661,0.11813010010272909,35.59334253954301,-0.18075539568345322,354840.0,0.010206808566857628,0.00675561721334117,0.0068175930392384565,13429985462.56018,4.714548509548175
