,Actual_Close,Predicted_Close
2020-12-31,316.1991577148437,
2021-01-04,306.9888610839844,
2021-01-05,310.6854553222656,
2021-01-06,310.0084533691406,
2021-01-07,305.12713623046875,
2021-01-08,299.3818359375,
2021-01-11,300.7891845703125,
2021-01-12,304.5036926269531,
2021-01-13,307.7459716796875,
2021-01-14,309.4828796386719,
2021-01-15,309.3315124511719,
2021-01-19,304.1918029785156,
2021-01-20,304.34332275390625,
2021-01-21,302.5617370605469,
2021-01-22,302.74884033203125,
2021-01-25,305.9823303222656,
2021-01-26,294.5627746582031,
2021-01-27,296.1839904785156,
2021-01-28,292.1043395996094,
2021-01-29,286.661865234375,
2021-02-01,288.63043212890625,
2021-02-02,296.3532409667969,
2021-02-03,296.0771179199219,
2021-02-04,300.38836669921875,
2021-02-05,300.2190246582031,
2021-02-08,300.9316711425781,
2021-02-09,304.9400329589844,
2021-02-10,304.8064880371094,
2021-02-11,302.08966064453125,
2021-02-12,300.833740234375,
2021-02-16,298.4286499023437,
2021-02-17,300.1834716796875,
2021-02-18,301.0029296875,
2021-02-19,298.7761535644531,
2021-02-22,303.2744140625,
2021-02-23,308.4051513671875,
2021-02-24,308.6722717285156,
2021-02-25,304.3611145019531,
2021-02-26,296.4264831542969,
2021-03-01,299.3167419433594,
2021-03-02,303.9122314453125,
2021-03-03,305.9947204589844,
2021-03-04,303.60711669921875,
2021-03-05,305.5638427734375,
2021-03-08,306.4794311523437,
2021-03-09,302.9339294433594,
2021-03-10,305.93182373046875,
2021-03-11,304.935546875,
2021-03-12,305.3484191894531,
2021-03-15,310.9314270019531,
2021-03-16,311.5776672363281,
2021-03-17,315.0692138671875,
2021-03-18,321.73828125,
2021-03-19,318.7044372558594,
2021-03-22,321.0292053222656,
2021-03-23,317.3939208984375,
2021-03-24,319.6469421386719,
2021-03-25,324.224609375,
2021-03-26,327.35711669921875,
2021-03-29,334.6095886230469,
2021-03-30,332.590087890625,
2021-03-31,331.65655517578125,
2021-04-01,333.0209350585937,
2021-04-05,339.9591979980469,
2021-04-06,340.1566467285156,
2021-04-07,341.25164794921875,
2021-04-08,346.4846496582031,
2021-04-09,346.6731262207031,
2021-04-12,348.1272277832031,
2021-04-13,347.46295166015625,
2021-04-14,348.8631896972656,
2021-04-15,350.6224670410156,
2021-04-16,351.681640625,
2021-04-19,351.60986328125,
2021-04-20,347.66046142578125,
2021-04-21,347.57965087890625,
2021-04-22,341.1619873046875,
2021-04-23,338.6487121582031,
2021-04-26,333.882568359375,
2021-04-27,334.9956359863281,
2021-04-28,334.74420166015625,
2021-04-29,341.3952941894531,
2021-04-30,341.5838928222656,
2021-05-03,345.8473205566406,
2021-05-04,347.79510498046875,
2021-05-05,346.7987976074219,
2021-05-06,347.6694030761719,
2021-05-07,350.3621826171875,
2021-05-10,352.8754577636719,
2021-05-11,348.1003112792969,
2021-05-12,341.6376342773437,
2021-05-13,348.05535888671875,
2021-05-14,350.757080078125,
2021-05-17,351.0622863769531,
2021-05-18,347.56170654296875,
2021-05-19,346.0538330078125,
2021-05-20,348.5491027832031,
2021-05-21,347.56170654296875,
2021-05-24,348.00152587890625,
2021-05-25,346.3320007324219,
2021-05-26,344.7881774902344,
2021-05-27,347.7143859863281,
2021-05-28,345.3739013671875,
2021-06-01,345.12091064453125,
2021-06-02,347.9853515625,
2021-06-03,350.0276794433594,
2021-06-04,356.1272888183594,
2021-06-07,353.78680419921875,
2021-06-08,351.093994140625,
2021-06-09,349.5306396484375,
2021-06-10,350.36199951171875,
2021-06-11,350.36199951171875,
2021-06-14,351.6180725097656,
2021-06-15,352.2415771484375,
2021-06-16,346.63897705078125,
2021-06-17,346.0063781738281,
2021-06-18,342.6539306640625,
2021-06-21,345.6449584960937,
2021-06-22,345.626953125,
2021-06-23,340.97314453125,
2021-06-24,341.3346252441406,
2021-06-25,345.2022399902344,
2021-06-28,343.4491271972656,
2021-06-29,337.4397888183594,
2021-06-30,341.8948669433594,
2021-07-01,343.5846252441406,
2021-07-02,344.7322692871094,
2021-07-06,342.1839904785156,
2021-07-07,346.5306091308594,
2021-07-08,343.3135681152344,
2021-07-09,346.1962280273437,
2021-07-12,342.5454406738281,
2021-07-13,341.4339599609375,
2021-07-14,340.51220703125,
2021-07-15,341.80450439453125,
2021-07-16,340.80145263671875,
2021-07-19,336.1747131347656,
2021-07-20,343.3678283691406,
2021-07-21,344.1900939941406,
2021-07-22,343.3225402832031,
2021-07-23,344.0816650390625,
2021-07-26,332.5872802734375,
2021-07-27,338.6236572265625,
